year,state,state_po,incumbent_party,incumbent_candidate,challenger,Rerunning,incumbent2pv,PopV_Inc,PopV_Dem,democrat2pv,Cooks_PVI,d_unemployment,gallup_approv_jun,incumb,dem,College
1960,Nevada,NV,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.488,0.498991935,0.501008065,0.512,-0.03183255,,61,0,1,
1960,New Hampshire,NH,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.534,0.498991935,0.501008065,0.466,-0.070163381,,61,0,1,
1960,New Jersey,NJ,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.495967742,0.498991935,0.501008065,0.504032258,-0.049380022,,61,0,1,
1960,New Mexico,NM,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.495983936,0.498991935,0.501008065,0.504016064,-0.002826693,,61,0,1,
1960,New York,NY,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.473947896,0.498991935,0.501008065,0.526052104,-0.021159038,,61,0,1,
1960,North Carolina,NC,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.479,0.498991935,0.501008065,0.521,0.08816745,,61,0,1,
1960,North Dakota,ND,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.554554555,0.498991935,0.501008065,0.445445445,-0.101093644,,61,0,1,
1960,Ohio,OH,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.533,0.498991935,0.501008065,0.467,-0.02433255,,61,0,1,
1960,Oklahoma,OK,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.59,0.498991935,0.501008065,0.41,0.01666745,,61,0,1,
1960,Oregon,OR,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.526526527,0.498991935,0.501008065,0.473473473,-0.015434782,,61,0,1,
1960,Pennsylvania,PA,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.487975952,0.498991935,0.501008065,0.512024048,0.017543085,,61,0,1,
1960,Rhode Island,RI,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.364,0.498991935,0.501008065,0.636,0.018912695,,61,0,1,
1960,South Carolina,SC,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.488,0.498991935,0.501008065,0.512,0.359644956,,61,0,1,
1960,South Dakota,SD,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.582,0.498991935,0.501008065,0.418,-0.07333255,,61,0,1,
1960,Tennessee,TN,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.535967579,0.498991935,0.501008065,0.464032421,0.062881451,,61,0,1,
1960,Texas,TX,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.48989899,0.498991935,0.501008065,0.51010101,0.020686242,,61,0,1,
1960,Utah,UT,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.548,0.498991935,0.501008065,0.452,-0.05233255,,61,0,1,
1960,Vermont,VT,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.586586587,0.498991935,0.501008065,0.413413413,-0.154408277,,61,0,1,
1960,Virginia,VA,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.527162978,0.498991935,0.501008065,0.472837022,-0.01248876,,61,0,1,
1960,Washington,WA,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.512121212,0.498991935,0.501008065,0.487878788,0.019525227,,61,0,1,
1960,West Virginia,WV,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.473,0.498991935,0.501008065,0.527,0.05416745,,61,0,1,
1960,Wisconsin,WI,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.519038076,0.498991935,0.501008065,0.480961924,-0.050609458,,61,0,1,
1960,Wyoming,WY,Republican,"Nixon, Richard","Kennedy, John F. ",0,0.55,0.498991935,0.501008065,0.45,-0.049460807,,61,0,1,
1964,Alabama,AL,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.305347326,0.613453815,0.613453815,0.305347326,0.371634958,,74,1,1,
1964,Alaska,AK,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.659,0.613453815,0.613453815,0.659,0.2455,,74,1,1,
1964,Arizona,AZ,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.495495495,0.613453815,0.613453815,0.495495495,0.205649317,,74,1,1,
1964,Arkansas,AR,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.563819095,0.613453815,0.613453815,0.563819095,0.324796726,,74,1,1,
1964,California,CA,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.591591592,0.613453815,0.613453815,0.591591592,0.259645138,,74,1,1,
1964,Colorado,CO,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.616080402,0.613453815,0.613453815,0.616080402,0.212245737,,74,1,1,
1964,Connecticut,CT,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.678678679,0.613453815,0.613453815,0.678678679,0.2387324,,74,1,1,
1964,Delaware,DE,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.610832497,0.613453815,0.613453815,0.610832497,0.266419477,,74,1,1,
1964,District of Columbia,DC,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.855,0.613453815,0.613453815,0.855,0,,74,1,1,
1964,Florida,FL,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.511,0.613453815,0.613453815,0.511,0.244946114,,74,1,1,
1964,Georgia,GA,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.459,0.613453815,0.613453815,0.459,0.43454421,,74,1,1,
1964,Hawaii,HI,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.788,0.613453815,0.613453815,0.788,0.0387324,,74,1,1,
1964,Idaho,ID,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.509,0.613453815,0.613453815,0.509,0.2137324,,74,1,1,
1964,Illinois,IL,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.595,0.613453815,0.613453815,0.595,0.24113721,,74,1,1,
1964,Indiana,IN,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.562248996,0.613453815,0.613453815,0.562248996,0.211925171,,74,1,1,
1964,Iowa,IA,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.620240481,0.613453815,0.613453815,0.620240481,0.208856432,,74,1,1,
1964,Kansas,KS,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.545362903,0.613453815,0.613453815,0.545362903,0.156901559,,74,1,1,
1964,Kentucky,KY,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.641925777,0.613453815,0.613453815,0.641925777,0.247868078,,74,1,1,
1964,Louisiana,LA,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.432,0.613453815,0.613453815,0.432,0.320543018,,74,1,1,
1964,Maine,ME,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.688,0.613453815,0.613453815,0.688,0.1492324,,74,1,1,
1964,Maryland,MD,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.655,0.613453815,0.613453815,0.655,0.2564321,,74,1,1,
1964,Massachusetts,MA,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.765060241,0.613453815,0.613453815,0.765060241,0.29294343,,74,1,1,
1964,Michigan,MI,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.668336673,0.613453815,0.613453815,0.668336673,0.265161688,,74,1,1,
1964,Minnesota,MN,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.639278557,0.613453815,0.613453815,0.639278557,0.273201338,,74,1,1,
1964,Mississippi,MS,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.129,0.613453815,0.613453815,0.129,0.438147628,,74,1,1,
1964,Missouri,MO,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.64,0.613453815,0.613453815,0.64,0.2907324,,74,1,1,
1964,Montana,MT,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.591959799,0.613453815,0.613453815,0.591959799,0.246963594,,74,1,1,
1964,Nebraska,NE,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.526,0.613453815,0.613453815,0.526,0.1507324,,74,1,1,
1964,Nevada,NV,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.586,0.613453815,0.613453815,0.586,0.2547324,,74,1,1,
1964,New Hampshire,NH,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.639,0.613453815,0.613453815,0.639,0.190901569,,74,1,1,
1964,New Jersey,NJ,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.659296482,0.613453815,0.613453815,0.659296482,0.21365045,,74,1,1,
1964,New Mexico,NM,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.593561368,0.613453815,0.613453815,0.593561368,0.25057979,,74,1,1,
1964,New York,NY,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.686686687,0.613453815,0.613453815,0.686686687,0.245452146,,74,1,1,
1964,North Carolina,NC,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.562,0.613453815,0.613453815,0.562,0.3027324,,74,1,1,
1964,North Dakota,ND,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.580580581,0.613453815,0.613453815,0.580580581,0.202336886,,74,1,1,
1964,Ohio,OH,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.629,0.613453815,0.613453815,0.629,0.2167324,,74,1,1,
1964,Oklahoma,OK,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.557,0.613453815,0.613453815,0.557,0.2182324,,74,1,1,
1964,Oregon,OR,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.63891675,0.613453815,0.613453815,0.63891675,0.24919286,,74,1,1,
1964,Pennsylvania,PA,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.651606426,0.613453815,0.613453815,0.651606426,0.261678292,,74,1,1,
1964,Rhode Island,RI,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.809,0.613453815,0.613453815,0.809,0.3152324,,74,1,1,
1964,South Carolina,SC,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.411,0.613453815,0.613453815,0.411,0.366262145,,74,1,1,
1964,South Dakota,SD,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.556,0.613453815,0.613453815,0.556,0.2057324,,74,1,1,
1964,Tennessee,TN,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.555,0.613453815,0.613453815,0.555,0.269214868,,74,1,1,
1964,Texas,TX,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.634268537,0.613453815,0.613453815,0.634268537,0.265333761,,74,1,1,
1964,Utah,UT,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.547,0.613453815,0.613453815,0.547,0.1917324,,74,1,1,
1964,Vermont,VT,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.663,0.613453815,0.613453815,0.663,0.134439107,,74,1,1,
1964,Virginia,VA,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.536609829,0.613453815,0.613453815,0.536609829,0.229841743,,74,1,1,
1964,Washington,WA,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.623742455,0.613453815,0.613453815,0.623742455,0.261271995,,74,1,1,
1964,West Virginia,WV,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.679,0.613453815,0.613453815,0.679,0.2817324,,74,1,1,
1964,Wisconsin,WI,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.622244489,0.613453815,0.613453815,0.622244489,0.219354207,,74,1,1,
1964,Wyoming,WY,Democrat,"Johnson, Lyndon B.","Goldwater, Bary M.",1,0.566,0.613453815,0.613453815,0.566,0.2132324,,74,1,1,
1968,Alabama,AL,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.571865443,0.495934959,0.495934959,0.571865443,0.134271629,,42,0,0,
1968,Alaska,AK,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.484641638,0.495934959,0.495934959,0.484641638,0.268273092,,42,0,0,
1968,Arizona,AZ,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.389755011,0.495934959,0.495934959,0.389755011,0.163243062,,42,0,0,
1968,Arkansas,AR,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.496732026,0.495934959,0.495934959,0.496732026,0.244207292,,42,0,0,
1968,California,CA,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.483243243,0.495934959,0.495934959,0.483243243,0.237815127,,42,0,0,
1968,Colorado,CO,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.449891068,0.495934959,0.495934959,0.449891068,0.226941434,,42,0,0,
1968,Connecticut,CT,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.52771855,0.495934959,0.495934959,0.52771855,0.301112432,,42,0,0,
1968,Delaware,DE,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.479815456,0.495934959,0.495934959,0.479815456,0.252705405,,42,0,0,
1968,District of Columbia,DC,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.818,0.495934959,0.495934959,0.818,0.120773092,,42,0,0,
1968,Florida,FL,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.432773109,0.495934959,0.495934959,0.432773109,0.191273092,,42,0,0,
1968,Georgia,GA,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.467600701,0.495934959,0.495934959,0.467600701,0.235585905,,42,0,0,
1968,Hawaii,HI,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.607106599,0.495934959,0.495934959,0.607106599,0.337273092,,42,0,0,
1968,Idaho,ID,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.350857143,0.495934959,0.495934959,0.350857143,0.178773092,,42,0,0,
1968,Illinois,IL,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.484118291,0.495934959,0.495934959,0.484118291,0.241274094,,42,0,0,
1968,Indiana,IN,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.430351076,0.495934959,0.495934959,0.430351076,0.198293173,,42,0,0,
1968,Iowa,IA,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.434968017,0.495934959,0.495934959,0.434968017,0.219609549,,42,0,0,
1968,Kansas,KS,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.387709497,0.495934959,0.495934959,0.387709497,0.162436956,,42,0,0,
1968,Kentucky,KY,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.461916462,0.495934959,0.495934959,0.461916462,0.246235981,,42,0,0,
1968,Louisiana,LA,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.545454545,0.495934959,0.495934959,0.545454545,0.228260434,,42,0,0,
1968,Maine,ME,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.56199187,0.495934959,0.495934959,0.56199187,0.252273092,,42,0,0,
1968,Maryland,MD,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.50994152,0.495934959,0.495934959,0.50994152,0.288773092,,42,0,0,
1968,Massachusetts,MA,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.656934307,0.495934959,0.495934959,0.656934307,0.377406419,,42,0,0,
1968,Michigan,MI,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.537346711,0.495934959,0.495934959,0.537346711,0.282707226,,42,0,0,
1968,Minnesota,MN,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.565445026,0.495934959,0.495934959,0.565445026,0.266419385,,42,0,0,
1968,Mississippi,MS,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.630136986,0.495934959,0.495934959,0.630136986,0.055314076,,42,0,0,
1968,Missouri,MO,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.493227991,0.495934959,0.495934959,0.493227991,0.264773092,,42,0,0,
1968,Montana,MT,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.451193059,0.495934959,0.495934959,0.451193059,0.232984185,,42,0,0,
1968,Nebraska,NE,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.347161572,0.495934959,0.495934959,0.347161572,0.145773092,,42,0,0,
1968,Nevada,NV,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.452764977,0.495934959,0.495934959,0.452764977,0.242273092,,42,0,0,
1968,New Hampshire,NH,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.457291667,0.495934959,0.495934959,0.457291667,0.245773092,,42,0,0,
1968,New Jersey,NJ,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.488346282,0.495934959,0.495934959,0.488346282,0.274937463,,42,0,0,
1968,New Mexico,NM,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.433879781,0.495934959,0.495934959,0.433879781,0.242061809,,42,0,0,
1968,New York,NY,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.528723404,0.495934959,0.495934959,0.528723404,0.299642488,,42,0,0,
1968,North Carolina,NC,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.42503639,0.495934959,0.495934959,0.42503639,0.234773092,,42,0,0,
1968,North Dakota,ND,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.405951116,0.495934959,0.495934959,0.405951116,0.206286105,,42,0,0,
1968,Ohio,OH,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.486946652,0.495934959,0.495934959,0.486946652,0.241273092,,42,0,0,
1968,Oklahoma,OK,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.401505646,0.495934959,0.495934959,0.401505646,0.176773092,,42,0,0,
1968,Oregon,OR,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.467948718,0.495934959,0.495934959,0.467948718,0.249468204,,42,0,0,
1968,Pennsylvania,PA,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.519650655,0.495934959,0.495934959,0.519650655,0.275088329,,42,0,0,
1968,Rhode Island,RI,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.668058455,0.495934959,0.495934959,0.668058455,0.415773092,,42,0,0,
1968,South Carolina,SC,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.437223043,0.495934959,0.495934959,0.437223043,0.154773092,,42,0,0,
1968,South Dakota,SD,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.440713536,0.495934959,0.495934959,0.440713536,0.180273092,,42,0,0,
1968,Tennessee,TN,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.426403642,0.495934959,0.495934959,0.426403642,0.202789303,,42,0,0,
1968,Texas,TX,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.507407407,0.495934959,0.495934959,0.507407407,0.265457866,,42,0,0,
1968,Utah,UT,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.355022831,0.495934959,0.495934959,0.355022831,0.192773092,,42,0,0,
1968,Vermont,VT,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.451713396,0.495934959,0.495934959,0.451713396,0.231479799,,42,0,0,
1968,Virginia,VA,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.428194993,0.495934959,0.495934959,0.428194993,0.197996518,,42,0,0,
1968,Washington,WA,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.511375948,0.495934959,0.495934959,0.511375948,0.249083714,,42,0,0,
1968,West Virginia,WV,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.548672566,0.495934959,0.495934959,0.548672566,0.296273092,,42,0,0,
1968,Wisconsin,WI,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.480477223,0.495934959,0.495934959,0.480477223,0.244876299,,42,0,0,
1968,Wyoming,WY,Democrat,"Humphrey, Hubert","Nixon, Richard",0,0.388828039,0.495934959,0.495934959,0.388828039,0.201273092,,42,0,0,
1972,Alabama,AL,Republican,"Nixon, Richard","McGovern, George",1,0.739530133,0.618126273,0.381873727,0.260469867,-0.116088002,,56,1,0,
1972,Alaska,AK,Republican,"Nixon, Richard","McGovern, George",1,0.626752967,0.618126273,0.381873727,0.373247033,0.017126432,,56,1,0,
1972,Arizona,AZ,Republican,"Nixon, Richard","McGovern, George",1,0.669772257,0.618126273,0.381873727,0.330227743,-0.112069134,,56,1,0,
1972,Arkansas,AR,Republican,"Nixon, Richard","McGovern, George",1,0.691767068,0.618126273,0.381873727,0.308232932,-0.024418826,,56,1,0,
1972,California,CA,Republican,"Nixon, Richard","McGovern, George",1,0.569948187,0.618126273,0.381873727,0.430051813,-0.01727697,,56,1,0,
1972,Colorado,CO,Republican,"Nixon, Richard","McGovern, George",1,0.644032922,0.618126273,0.381873727,0.355967078,-0.021708653,,56,1,0,
1972,Connecticut,CT,Republican,"Nixon, Richard","McGovern, George",1,0.593718338,0.618126273,0.381873727,0.406281662,0.048504227,,56,1,0,
1972,Delaware,DE,Republican,"Nixon, Richard","McGovern, George",1,0.603238866,0.618126273,0.381873727,0.396761134,-0.009370411,,56,1,0,
1972,District of Columbia,DC,Republican,"Nixon, Richard","McGovern, George",1,0.21664995,0.618126273,0.381873727,0.78335005,0.281805613,,56,1,0,
1972,Florida,FL,Republican,"Nixon, Richard","McGovern, George",1,0.72116349,0.618126273,0.381873727,0.27883651,-0.082807833,,56,1,0,
1972,Georgia,GA,Republican,"Nixon, Richard","McGovern, George",1,0.753012048,0.618126273,0.381873727,0.246987952,-0.091394037,,56,1,0,
1972,Hawaii,HI,Republican,"Nixon, Richard","McGovern, George",1,0.625,0.618126273,0.381873727,0.375,0.142858912,,56,1,0,
1972,Idaho,ID,Republican,"Nixon, Richard","McGovern, George",1,0.711751663,0.618126273,0.381873727,0.288248337,-0.124765816,,56,1,0,
1972,Illinois,IL,Republican,"Nixon, Richard","McGovern, George",1,0.592964824,0.618126273,0.381873727,0.407035176,-0.015135242,,56,1,0,
1972,Indiana,IN,Republican,"Nixon, Richard","McGovern, George",1,0.66498994,0.618126273,0.381873727,0.33501006,-0.058394351,,56,1,0,
1972,Iowa,IA,Republican,"Nixon, Richard","McGovern, George",1,0.587155963,0.618126273,0.381873727,0.412844037,-0.027090138,,56,1,0,
1972,Kansas,KS,Republican,"Nixon, Richard","McGovern, George",1,0.696502058,0.618126273,0.381873727,0.303497942,-0.088158187,,56,1,0,
1972,Kentucky,KY,Republican,"Nixon, Richard","McGovern, George",1,0.645621181,0.618126273,0.381873727,0.354378819,-0.002773268,,56,1,0,
1972,Louisiana,LA,Republican,"Nixon, Richard","McGovern, George",1,0.696905016,0.618126273,0.381873727,0.303094984,-0.065967115,,56,1,0,
1972,Maine,ME,Republican,"Nixon, Richard","McGovern, George",1,0.615,0.618126273,0.381873727,0.385,0.070301548,,56,1,0,
1972,Maryland,MD,Republican,"Nixon, Richard","McGovern, George",1,0.621073961,0.618126273,0.381873727,0.378926039,0.027776373,,56,1,0,
1972,Massachusetts,MA,Republican,"Nixon, Richard","McGovern, George",1,0.45472837,0.618126273,0.381873727,0.54527163,0.156302886,,56,1,0,
1972,Michigan,MI,Republican,"Nixon, Richard","McGovern, George",1,0.573469388,0.618126273,0.381873727,0.426530612,0.048147305,,56,1,0,
1972,Minnesota,MN,Republican,"Nixon, Richard","McGovern, George",1,0.52814739,0.618126273,0.381873727,0.47185261,0.047667404,,56,1,0,
1972,Mississippi,MS,Republican,"Nixon, Richard","McGovern, George",1,0.799591002,0.618126273,0.381873727,0.200408998,-0.175125894,,56,1,0,
1972,Missouri,MO,Republican,"Nixon, Richard","McGovern, George",1,0.623246493,0.618126273,0.381873727,0.376753507,0.011919608,,56,1,0,
1972,Montana,MT,Republican,"Nixon, Richard","McGovern, George",1,0.605015674,0.618126273,0.381873727,0.394984326,-0.033117959,,56,1,0,
1972,Nebraska,NE,Republican,"Nixon, Richard","McGovern, George",1,0.705,0.618126273,0.381873727,0.295,-0.118113601,,56,1,0,
1972,Nevada,NV,Republican,"Nixon, Richard","McGovern, George",1,0.637,0.618126273,0.381873727,0.363,-0.035311899,,56,1,0,
1972,New Hampshire,NH,Republican,"Nixon, Richard","McGovern, George",1,0.647118301,0.618126273,0.381873727,0.352881699,-0.006548554,,56,1,0,
1972,New Jersey,NJ,Republican,"Nixon, Richard","McGovern, George",1,0.62601626,0.618126273,0.381873727,0.37398374,0.019126995,,56,1,0,
1972,New Mexico,NM,Republican,"Nixon, Richard","McGovern, George",1,0.625641026,0.618126273,0.381873727,0.374358974,-0.040973812,,56,1,0,
1972,New York,NY,Republican,"Nixon, Richard","McGovern, George",1,0.586760281,0.618126273,0.381873727,0.413239719,0.053010658,,56,1,0,
1972,North Carolina,NC,Republican,"Nixon, Richard","McGovern, George",1,0.706300813,0.618126273,0.381873727,0.293699187,-0.061176192,,56,1,0,
1972,North Dakota,ND,Republican,"Nixon, Richard","McGovern, George",1,0.634320735,0.618126273,0.381873727,0.365679265,-0.061428539,,56,1,0,
1972,Ohio,OH,Republican,"Nixon, Richard","McGovern, George",1,0.610030706,0.618126273,0.381873727,0.389969294,0.003278938,,56,1,0,
1972,Oklahoma,OK,Republican,"Nixon, Richard","McGovern, George",1,0.754350051,0.618126273,0.381873727,0.245649949,-0.075441564,,56,1,0,
1972,Oregon,OR,Republican,"Nixon, Richard","McGovern, George",1,0.553326294,0.618126273,0.381873727,0.446673706,-0.001261653,,56,1,0,
1972,Pennsylvania,PA,Republican,"Nixon, Richard","McGovern, George",1,0.601832994,0.618126273,0.381873727,0.398167006,0.030934153,,56,1,0,
1972,Rhode Island,RI,Republican,"Nixon, Richard","McGovern, George",1,0.531062124,0.618126273,0.381873727,0.468937876,0.18383484,,56,1,0,
1972,South Carolina,SC,Republican,"Nixon, Richard","McGovern, George",1,0.718781726,0.618126273,0.381873727,0.281218274,-0.130582866,,56,1,0,
1972,South Dakota,SD,Republican,"Nixon, Richard","McGovern, George",1,0.543630893,0.618126273,0.381873727,0.456369107,-0.056337619,,56,1,0,
1972,Tennessee,TN,Republican,"Nixon, Richard","McGovern, George",1,0.695071869,0.618126273,0.381873727,0.304928131,-0.063992566,,56,1,0,
1972,Texas,TX,Republican,"Nixon, Richard","McGovern, George",1,0.665326633,0.618126273,0.381873727,0.334673367,0.016143585,,56,1,0,
1972,Utah,UT,Republican,"Nixon, Richard","McGovern, George",1,0.719148936,0.618126273,0.381873727,0.280851064,-0.103682972,,56,1,0,
1972,Vermont,VT,Republican,"Nixon, Richard","McGovern, George",1,0.632056452,0.618126273,0.381873727,0.367943548,0.002662311,,56,1,0,
1972,Virginia,VA,Republican,"Nixon, Richard","McGovern, George",1,0.692543412,0.618126273,0.381873727,0.307456588,-0.072291976,,56,1,0,
1972,Washington,WA,Republican,"Nixon, Richard","McGovern, George",1,0.595811518,0.618126273,0.381873727,0.404188482,0.012864814,,56,1,0,
1972,West Virginia,WV,Republican,"Nixon, Richard","McGovern, George",1,0.636,0.618126273,0.381873727,0.364,0.059141896,,56,1,0,
1972,Wisconsin,WI,Republican,"Nixon, Richard","McGovern, George",1,0.549948507,0.618126273,0.381873727,0.450051493,-0.003333531,,56,1,0,
1972,Wyoming,WY,Republican,"Nixon, Richard","McGovern, George",1,0.693467337,0.618126273,0.381873727,0.306532663,-0.077280368,,56,1,0,
1976,Alabama,AL,Republican,"Ford, Gerald","Carter, Jimmy",1,0.43333276,0.489296636,0.510703364,0.56666724,-0.022736688,,45,0,1,
1976,Alaska,AK,Republican,"Ford, Gerald","Carter, Jimmy",1,0.618918288,0.489296636,0.510703364,0.381081712,-0.009960007,,45,0,1,
1976,Arizona,AZ,Republican,"Ford, Gerald","Carter, Jimmy",1,0.58613303,0.489296636,0.510703364,0.41386697,-0.078912966,NA,45,0,1,
1976,Arkansas,AR,Republican,"Ford, Gerald","Carter, Jimmy",1,0.349511485,0.489296636,0.510703364,0.650488515,-0.036421864,NA,45,0,1,
1976,California,CA,Republican,"Ford, Gerald","Carter, Jimmy",1,0.509178273,0.489296636,0.510703364,0.490821727,0.017743185,NA,45,0,1,
